Time,Latitude,Longitude
2021-11-28 15:24:12,-34.57016700,-58.43241370
2021-11-28 15:46:52,-34.57076900,-58.43179960
2021-11-28 15:48:56,-34.57016700,-58.43241370
2021-11-28 16:06:26,-34.57056360,-58.43220920
2021-11-28 17:23:31,-34.57016700,-58.43241370
2021-11-28 17:40:32,-34.57016700,-58.43241370
2021-11-28 17:46:06,-34.57016700,-58.43241370
2021-11-28 17:56:05,-34.57016700,-58.43241370
2021-11-28 18:20:01,-34.57016700,-58.43241370
2021-11-28 18:25:21,-34.57058070,-58.43227270
2021-11-28 18:31:23,-34.57016700,-58.43241370
2021-11-28 18:33:53,-34.57016700,-58.43241370
2021-11-28 18:47:53,-34.57076150,-58.43173480
2021-11-28 18:55:18,-34.57063520,-58.43199540
2021-11-28 18:58:26,-34.57016700,-58.43241370
2021-11-28 19:35:17,-34.57052940,-58.43158070
2021-11-28 19:42:58,-34.57069560,-58.43162520
2021-11-28 19:45:16,-34.57058780,-58.43291470
2021-11-28 19:48:59,-34.57104420,-58.43294730
2021-11-28 19:51:27,-34.57073160,-58.43164210
2021-11-28 19:53:53,-34.57071770,-58.43170060
2021-11-28 19:58:26,-34.57074490,-58.43171620
2021-11-28 20:00:57,-34.57016700,-58.43241370
2021-11-28 20:14:00,-34.57016700,-58.43241370
2021-11-28 21:39:36,-34.57016700,-58.43241370
2021-11-28 21:54:33,-34.57056150,-58.43221540
2021-11-28 22:02:28,-34.57016700,-58.43241370
2021-11-28 22:05:20,-34.57016700,-58.43241370
2021-11-28 22:07:25,-34.57016700,-58.43241370
2021-11-28 22:18:10,-34.57016700,-58.43241370
2021-11-28 22:21:42,-34.57016700,-58.43241370
2021-11-28 22:35:47,-34.57016700,-58.43241370
2021-11-28 22:38:26,-34.57057720,-58.43227290
2021-11-28 22:50:09,-34.57087020,-58.43170840
2021-11-28 22:52:17,-34.57167090,-58.43164090
2021-11-28 22:55:47,-34.57144410,-58.43220290
2021-11-28 22:57:51,-34.57016700,-58.43241370
2021-11-28 23:07:28,-34.57052090,-58.43159460
2021-11-28 23:11:53,-34.57108610,-58.43189060
2021-11-28 23:15:23,-34.57112770,-58.43197330
2021-11-28 23:33:46,-34.57061150,-58.43203240
2021-11-28 23:39:28,-34.57016700,-58.43241370
2021-11-28 23:42:12,-34.57016700,-58.43241370
2021-11-29 00:30:51,-34.57016700,-58.43241370
2021-11-29 00:37:10,-34.57016700,-58.43241370
2021-11-29 00:42:24,-34.57068020,-58.43197160
2021-11-29 01:07:54,-34.57068520,-58.43197910
2021-11-29 01:10:17,-34.57071630,-58.43192620
2021-11-29 01:14:43,-34.57016850,-58.43116560
2021-11-29 01:18:38,-34.57057020,-58.43092890
2021-11-29 01:20:41,-34.57128830,-58.43210500
2021-11-29 01:23:26,-34.57224570,-58.43305590
2021-11-29 01:26:19,-34.57198110,-58.43270440
2021-11-29 01:32:41,-34.57052070,-58.43162410
2021-11-29 01:35:10,-34.57066070,-58.43182300
2021-11-29 01:37:36,-34.57074450,-58.43188650
2021-11-29 01:39:34,-34.57066250,-58.43202060
2021-11-29 01:44:41,-34.57069390,-58.43199130
2021-11-29 01:54:52,-34.57068220,-58.43203730
2021-11-29 02:02:21,-34.57016700,-58.43241370
2021-11-29 02:04:50,-34.57069030,-58.43194270
2021-11-29 02:07:38,-34.57057570,-58.43224670
2021-11-29 02:18:54,-34.57069900,-58.43197280
2021-11-29 02:23:15,-34.57062930,-58.43205340
2021-11-29 02:25:30,-34.57016700,-58.43241370
2021-11-29 02:25:59,-34.57062930,-58.43205340
2021-11-29 02:28:14,-34.57016700,-58.43241370
2021-11-29 02:30:13,-34.57067890,-58.43197480
2021-11-29 02:32:17,-34.57065200,-58.43199510
2021-11-29 02:32:57,-34.57067890,-58.43197480
2021-11-29 02:35:01,-34.57065200,-58.43199510
2021-11-29 02:43:04,-34.57016700,-58.43241370
2021-11-29 02:45:48,-34.57016700,-58.43241370
2021-11-29 02:46:18,-34.57075320,-58.43179680
2021-11-29 03:52:48,-34.57016700,-58.43241370
2021-11-29 03:55:54,-34.57015850,-58.43115670
2021-11-29 04:00:00,-34.57049040,-58.43157560
2021-11-29 04:04:49,-34.57191960,-58.43262860
2021-11-29 04:07:40,-34.57215330,-58.43278630
2021-11-29 04:10:45,-34.57066120,-58.43161840
2021-11-29 04:14:06,-34.56938040,-58.43193760
2021-11-29 04:17:32,-34.57016700,-58.43241370
2021-11-29 04:21:37,-34.57074010,-58.43173970
2021-11-29 04:43:36,-34.57016700,-58.43241370
2021-11-29 04:46:54,-34.57056620,-58.43221070
2021-11-29 04:49:50,-34.57016700,-58.43241370
2021-11-29 04:53:21,-34.57060840,-58.43245540
2021-11-29 04:57:27,-34.57016700,-58.43241370
2021-11-29 05:01:12,-34.57058960,-58.43244340
2021-11-29 05:04:29,-34.57016700,-58.43241370
2021-11-29 05:15:46,-34.57016700,-58.43241370
2021-11-29 05:31:15,-34.57059950,-58.43245330
2021-11-29 05:39:02,-34.57059520,-58.43245110
2021-11-29 05:43:50,-34.57060020,-58.43247190
2021-11-29 05:46:24,-34.57060180,-58.43244590
2021-11-29 06:00:35,-34.57016700,-58.43241370
2021-11-29 06:02:38,-34.57016700,-58.43241370
2021-11-29 06:14:17,-34.57016700,-58.43241370
2021-11-29 06:16:22,-34.57016700,-58.43241370
2021-11-29 06:27:51,-34.57060730,-58.43245280
2021-11-29 06:31:59,-34.57016700,-58.43241370
2021-11-29 06:36:27,-34.57058000,-58.43222470
2021-11-29 06:41:09,-34.57016700,-58.43241370
2021-11-29 06:47:39,-34.57016700,-58.43241370
2021-11-29 06:59:46,-34.57016700,-58.43241370
2021-11-29 07:06:54,-34.57016700,-58.43241370
2021-11-29 07:09:15,-34.57016700,-58.43241370
2021-11-29 07:17:35,-34.57016700,-58.43241370
2021-11-29 07:20:51,-34.57016700,-58.43241370
2021-11-29 07:34:28,-34.57016700,-58.43241370
2021-11-29 07:49:36,-34.57060100,-58.43245820
2021-11-29 07:52:21,-34.57016700,-58.43241370
2021-11-29 07:56:23,-34.57059570,-58.43245760
2021-11-29 07:58:24,-34.57016700,-58.43241370
2021-11-29 08:01:03,-34.57016700,-58.43241370
2021-11-29 08:14:38,-34.57016700,-58.43241370
2021-11-29 08:18:54,-34.57059300,-58.43245490
2021-11-29 08:31:09,-34.57059140,-58.43246020
2021-11-29 08:34:36,-34.57016700,-58.43241370
2021-11-29 08:40:46,-34.57016700,-58.43241370
2021-11-29 08:43:25,-34.57016700,-58.43241370
2021-11-29 08:48:42,-34.57016700,-58.43241370
2021-11-29 09:03:36,-34.57016700,-58.43241370
2021-11-29 10:00:53,-34.57016700,-58.43241370
2021-11-29 10:23:45,-34.57059340,-58.43246130
2021-11-29 10:26:43,-34.57060320,-58.43246450
2021-11-29 10:30:56,-34.57059670,-58.43245500
2021-11-29 10:32:59,-34.57016700,-58.43241370
2021-11-29 10:38:38,-34.57016700,-58.43241370
2021-11-29 10:50:33,-34.57016700,-58.43241370
2021-11-29 10:52:41,-34.57061370,-58.43248090
2021-11-29 10:58:32,-34.57016700,-58.43241370
2021-11-29 11:02:18,-34.57059020,-58.43246720
2021-11-29 11:05:04,-34.57016700,-58.43241370
2021-11-29 11:07:38,-34.57059190,-58.43247730
2021-11-29 11:10:35,-34.57016700,-58.43241370
2021-11-29 11:13:37,-34.57060410,-58.43248970
2021-11-29 11:16:27,-34.57016700,-58.43241370
2021-11-29 11:20:31,-34.57059350,-58.43244000
2021-11-29 11:27:20,-34.57059890,-58.43246570
2021-11-29 11:30:24,-34.57016700,-58.43241370
2021-11-29 11:33:40,-34.57016700,-58.43241370
2021-11-29 11:37:26,-34.57016700,-58.43241370
2021-11-29 11:52:20,-34.57067470,-58.43203560
2021-11-29 11:54:30,-34.57078490,-58.43187560
2021-11-29 11:57:30,-34.57076860,-58.43184380
2021-11-29 12:00:03,-34.57076560,-58.43184620
2021-11-29 12:02:16,-34.57072510,-58.43198920
2021-11-29 12:07:33,-34.57062180,-58.43208830
2021-11-29 12:10:36,-34.57052290,-58.43286830
2021-11-29 12:12:55,-34.57130240,-58.43247750
2021-11-29 12:16:07,-34.57197500,-58.43268380
2021-11-29 12:20:08,-34.57187790,-58.43264150
2021-11-29 12:26:45,-34.57039480,-58.43141340
2021-11-29 12:29:09,-34.57048040,-58.43141790
2021-11-29 12:33:20,-34.57060260,-58.43205620
2021-11-29 12:35:45,-34.57000890,-58.43231580
2021-11-29 12:55:28,-34.57029130,-58.43205750
2021-11-29 12:57:42,-34.57047950,-58.43240470
2021-11-29 12:59:43,-34.57016700,-58.43241370
2021-11-29 13:02:18,-34.57058150,-58.43219850
2021-11-29 13:04:50,-34.57373360,-58.43242400
2021-11-29 13:07:07,-34.57582730,-58.43765880
2021-11-29 13:09:29,-34.57222220,-58.44297660
2021-11-29 13:11:44,-34.57282550,-58.44654420
2021-11-29 13:14:14,-34.58024570,-58.45079390
2021-11-29 13:16:31,-34.57894300,-58.45575040
2021-11-29 13:18:34,-34.57833750,-58.45860440
2021-11-29 13:20:48,-34.57827540,-58.46120180
2021-11-29 13:23:02,-34.57781590,-58.47279990
2021-11-29 13:25:08,-34.57266360,-58.48351380
2021-11-29 13:27:42,-34.57453530,-58.48675810
2021-11-29 13:30:30,-34.58340090,-58.49764740
2021-11-29 13:35:39,-34.58383810,-58.49756020
2021-11-29 13:46:01,-34.58377150,-58.49722370
2021-11-29 13:56:52,-34.58372960,-58.49707310
2021-11-29 14:07:47,-34.58333770,-58.49726390
2021-11-29 14:10:01,-34.58255970,-58.49592700
2021-11-29 14:19:19,-34.58310100,-58.49699060
2021-11-29 14:58:57,-34.58262780,-58.49823290
2021-11-29 14:59:09,-34.58339070,-58.49751070
2021-11-29 15:05:04,-34.58169440,-58.49919500
2021-11-29 15:08:14,-34.58348630,-58.49764080
2021-11-29 15:09:24,-34.58349890,-58.49766160
2021-11-29 15:19:50,-34.58386910,-58.49725510
2021-11-29 15:22:02,-34.58358300,-58.49748980
2021-11-29 15:25:59,-34.58326290,-58.49778270
2021-11-29 15:28:03,-34.58312660,-58.49074900
2021-11-29 15:30:12,-34.58876000,-58.48502960
2021-11-29 15:32:17,-34.59102580,-58.47852460
2021-11-29 15:34:33,-34.59104300,-58.46818880
2021-11-29 15:37:02,-34.58616650,-58.45816410
2021-11-29 15:39:54,-34.58854230,-58.45189180
2021-11-29 15:42:03,-34.58232450,-58.44873710
2021-11-29 15:44:07,-34.57621980,-58.44484840
2021-11-29 15:46:34,-34.57262920,-58.44123600
2021-11-29 15:48:39,-34.57508510,-58.43542900
2021-11-29 15:52:28,-34.57061130,-58.43221010
2021-11-29 15:54:25,-34.57094550,-58.43183650
2021-11-29 15:56:28,-34.57069580,-58.43169230
2021-11-29 16:00:10,-34.57016700,-58.43241370
2021-11-29 16:02:16,-34.57053160,-58.43240460
2021-11-29 16:06:15,-34.57067430,-58.43208440
2021-11-29 16:07:47,-34.57085250,-58.43202810
2021-11-29 16:08:36,-34.57378050,-58.43117900
2021-11-29 16:10:39,-34.57524710,-58.43849360
2021-11-29 16:13:09,-34.57120620,-58.44467800
2021-11-29 16:15:25,-34.57229460,-58.44625200
2021-11-29 16:17:37,-34.57851790,-58.44971960
2021-11-29 16:19:54,-34.57910920,-58.45519550
2021-11-29 16:22:13,-34.57833650,-58.45862400
2021-11-29 16:24:14,-34.57835210,-58.46288220
2021-11-29 16:26:34,-34.57952490,-58.47117550
2021-11-29 16:28:37,-34.58284290,-58.47643560
2021-11-29 16:32:41,-34.58959520,-58.48551180
2021-11-29 16:34:45,-34.59431020,-58.49323800
2021-11-29 16:36:13,-34.59791530,-58.49966830
2021-11-29 16:39:12,-34.59813940,-58.49961120
2021-11-29 16:51:32,-34.59764430,-58.50011500
2021-11-29 16:54:03,-34.59786110,-58.49983410
2021-11-29 16:56:13,-34.59444930,-58.50354250
2021-11-29 16:58:22,-34.59094920,-58.50983460
2021-11-29 17:00:52,-34.58622820,-58.50209710
2021-11-29 17:04:11,-34.58235700,-58.49609720
2021-11-29 17:09:31,-34.58226270,-58.49564450
2021-11-29 17:11:42,-34.57781150,-58.48815580
2021-11-29 17:14:08,-34.57642810,-58.48300830
2021-11-29 17:17:17,-34.58181850,-58.47377250
2021-11-29 17:19:44,-34.58515680,-58.46140850
2021-11-29 17:23:06,-34.58494570,-58.45415580
2021-11-29 17:25:12,-34.58174740,-58.45172630
2021-11-29 17:27:35,-34.57375690,-58.44712580
2021-11-29 17:30:16,-34.57050400,-58.44515140
2021-11-29 17:33:23,-34.56654580,-58.43897070
2021-11-29 17:35:43,-34.57266700,-58.43343950
2021-11-29 17:37:03,-34.57053580,-58.43230760
2021-11-29 17:37:05,-34.57045860,-58.43220230
2021-11-29 17:37:49,-34.57066050,-58.43178780
2021-11-29 17:40:32,-34.57094650,-58.43168140
2021-11-29 18:37:54,-34.57015980,-58.43241370
2021-11-29 18:57:46,-34.57072610,-58.43190100
2021-11-29 19:01:58,-34.57064870,-58.43189250
2021-11-29 19:03:57,-34.57076880,-58.43168380
2021-11-29 19:05:28,-34.57045860,-58.43220230
2021-11-29 19:06:45,-34.56666330,-58.43279670
2021-11-29 19:10:38,-34.55876900,-58.44591180
2021-11-29 19:13:31,-34.55860740,-58.44598360
2021-11-29 19:15:53,-34.55998610,-58.44494260
2021-11-29 19:17:25,-34.56434550,-58.43542910
2021-11-29 19:19:34,-34.56726430,-58.43072290
2021-11-29 19:20:37,-34.56993670,-58.43234320
2021-11-29 19:22:03,-34.57072450,-58.43165280
2021-11-29 19:24:56,-34.57079550,-58.43179930
2021-11-29 19:33:55,-34.57016700,-58.43241370
2021-11-29 19:36:35,-34.57016700,-58.43241370
2021-11-29 19:40:55,-34.57016700,-58.43241370
2021-11-29 20:08:46,-34.57016700,-58.43241370
2021-11-29 20:33:29,-34.57016700,-58.43241370
2021-11-29 21:29:29,-34.57069740,-58.43193780
2021-11-29 21:31:52,-34.57062740,-58.43204990
2021-11-29 21:37:10,-34.57108000,-58.43289840
2021-11-29 21:39:29,-34.57072040,-58.43160120
2021-11-29 21:44:04,-34.56969480,-58.43081010
2021-11-29 21:47:53,-34.57056640,-58.43161490
2021-11-29 21:50:12,-34.57016700,-58.43241370
2021-11-29 21:53:46,-34.57016700,-58.43241370
2021-11-29 22:19:35,-34.57067010,-58.43192460
2021-11-29 22:27:14,-34.57055880,-58.43221640
2021-11-29 22:30:26,-34.56498050,-58.43428800
2021-11-29 22:32:42,-34.55884280,-58.44588490
2021-11-29 22:35:14,-34.55890350,-58.44578290
2021-11-29 22:40:05,-34.56037980,-58.44452300
2021-11-29 22:41:49,-34.56605540,-58.43252540
2021-11-29 22:44:07,-34.56996990,-58.43236330
2021-11-29 22:46:17,-34.57077020,-58.43170760
2021-11-29 22:48:27,-34.57078410,-58.43171970
2021-11-29 22:55:28,-34.57085110,-58.43172390
2021-11-29 22:58:48,-34.57073860,-58.43185370
2021-11-29 23:05:29,-34.57083610,-58.43165370
2021-11-29 23:09:26,-34.57036700,-58.43241900
2021-11-29 23:13:21,-34.57052810,-58.43237490
2021-11-30 00:43:54,-34.57068870,-58.43190540
2021-11-30 01:08:44,-34.57101390,-58.43190360
2021-11-30 01:10:57,-34.57057680,-58.43227850
2021-11-30 01:12:59,-34.57065730,-58.43194340
2021-11-30 01:16:18,-34.57071360,-58.43191710
2021-11-30 01:56:30,-34.57065160,-58.43162950
2021-11-30 02:03:50,-34.57069050,-58.43178950
2021-11-30 02:06:26,-34.57036700,-58.43241900
2021-11-30 02:08:25,-34.57069610,-58.43178060
2021-11-30 02:10:54,-34.57076270,-58.43172180
2021-11-30 02:12:54,-34.57075240,-58.43173980
2021-11-30 02:16:39,-34.57036700,-58.43241900
2021-11-30 02:19:04,-34.57075290,-58.43171810
2021-11-30 02:25:10,-34.57036700,-58.43241900
2021-11-30 02:36:45,-34.57076390,-58.43182340
2021-11-30 02:38:43,-34.57071530,-58.43185890
2021-11-30 02:46:57,-34.57036700,-58.43241900
2021-11-30 02:48:53,-34.57072180,-58.43188320
2021-11-30 02:57:44,-34.57036700,-58.43241900
2021-11-30 03:01:52,-34.57070300,-58.43180900
2021-11-30 03:12:25,-34.57036700,-58.43241900
2021-11-30 03:14:23,-34.57069870,-58.43177690
2021-11-30 03:17:11,-34.57070140,-58.43174370
2021-11-30 03:20:42,-34.57077720,-58.43163990
2021-11-30 03:22:45,-34.57077000,-58.43139860
2021-11-30 03:32:23,-34.57055480,-58.43159860
2021-11-30 03:35:16,-34.57041650,-58.43274030
2021-11-30 03:38:21,-34.57171480,-58.43248830
2021-11-30 03:40:36,-34.57251290,-58.43292890
2021-11-30 03:44:06,-34.57173100,-58.43247090
2021-11-30 03:46:19,-34.57103020,-58.43187450
2021-11-30 03:53:50,-34.57064160,-58.43192950
2021-11-30 03:55:57,-34.57065850,-58.43207550
2021-11-30 04:37:37,-34.57070760,-58.43174510
2021-11-30 04:43:57,-34.57055130,-58.43240230
2021-11-30 04:47:54,-34.57070540,-58.43196630
2021-11-30 04:49:55,-34.57036700,-58.43241900
2021-11-30 04:52:16,-34.57072130,-58.43185510
2021-11-30 05:01:27,-34.57070030,-58.43190430
2021-11-30 05:11:33,-34.57068220,-58.43200380
2021-11-30 05:21:29,-34.57074110,-58.43182400
2021-11-30 05:23:29,-34.57036700,-58.43241900
2021-11-30 05:30:44,-34.57070180,-58.43181060
2021-11-30 05:44:20,-34.57052300,-58.43246320
2021-11-30 14:24:46,-34.57054530,-58.43235750
2021-11-30 14:26:50,-34.57036700,-58.43241900
2021-11-30 14:34:18,-34.57070170,-58.43195440
2021-11-30 15:41:37,-34.57130450,-58.43215500
2021-11-30 15:45:44,-34.57063200,-58.43163170
2021-11-30 15:48:31,-34.57066480,-58.43218440
2021-11-30 15:49:56,-34.56644990,-58.43251410
2021-11-30 15:52:02,-34.56852600,-58.42825700
2021-11-30 15:54:58,-34.57350560,-58.41824710
2021-11-30 15:57:33,-34.58038590,-58.40451240
2021-11-30 16:00:20,-34.58028610,-58.40311860
2021-11-30 16:00:34,-34.57720060,-58.40299280
2021-11-30 16:02:20,-34.57709170,-58.40330370
2021-11-30 16:06:26,-34.57708610,-58.40321350
2021-11-30 16:09:42,-34.57772170,-58.40285150
2021-11-30 16:15:58,-34.57727600,-58.40295720
2021-11-30 16:19:54,-34.57726360,-58.40336600
2021-11-30 16:22:26,-34.57706970,-58.40303340
2021-11-30 16:34:00,-34.57747410,-58.40317770
2021-11-30 16:36:39,-34.57775320,-58.40281890
2021-11-30 16:39:26,-34.57700270,-58.40304780
2021-11-30 16:54:20,-34.57875580,-58.40274300
2021-11-30 16:55:46,-34.57729160,-58.40309440
2021-11-30 16:56:50,-34.57290630,-58.41009360
2021-11-30 16:59:26,-34.57186520,-58.42126750
2021-11-30 17:03:02,-34.57049680,-58.43240690
2021-11-30 17:04:05,-34.57076800,-58.43164520
2021-11-30 17:06:27,-34.57067390,-58.43188520
2021-11-30 18:08:46,-34.57046350,-58.43167560
2021-11-30 18:11:12,-34.57066320,-58.43205190
2021-11-30 18:14:43,-34.57064670,-58.43182020
2021-11-30 18:22:49,-34.57050630,-58.43239590
2021-11-30 18:43:23,-34.57061850,-58.43211980
2021-11-30 18:45:55,-34.57084830,-58.43162200
2021-11-30 18:48:17,-34.57036700,-58.43241900
2021-11-30 18:51:38,-34.57068920,-58.43201940
2021-11-30 19:01:43,-34.57056120,-58.43240160
2021-11-30 20:21:00,-34.57036700,-58.43241900
2021-11-30 20:23:21,-34.57158080,-58.43226760
2021-11-30 20:24:36,-34.57054580,-58.43219890
2021-11-30 20:27:40,-34.57413030,-58.41697340
2021-11-30 20:29:45,-34.57914420,-58.40644900
2021-11-30 20:31:47,-34.58149850,-58.40320000
2021-11-30 20:34:49,-34.58586190,-58.38742480
2021-11-30 20:39:05,-34.59287640,-58.38445120
2021-11-30 20:42:34,-34.59441440,-58.38413860
2021-11-30 20:44:59,-34.59415410,-58.38095270
2021-11-30 20:46:10,-34.59483620,-58.38022390
2021-11-30 20:48:22,-34.59412480,-58.38002020
2021-11-30 20:51:39,-34.59413370,-58.38067310
2021-11-30 21:16:15,-34.59414500,-58.38164790
2021-11-30 22:29:26,-34.59421060,-58.38134360
2021-11-30 22:31:38,-34.59485330,-58.38017740
2021-11-30 22:35:15,-34.59422850,-58.38124280
2021-11-30 22:37:18,-34.59572430,-58.37558230
2021-11-30 22:39:54,-34.58817040,-58.38291020
2021-11-30 22:42:48,-34.58122450,-58.39702250
2021-11-30 22:44:58,-34.57380830,-58.40861050
2021-11-30 22:47:38,-34.57321700,-58.41344050
2021-11-30 22:49:54,-34.57251290,-58.42033040
2021-11-30 22:53:16,-34.56769920,-58.43059200
2021-11-30 22:54:59,-34.57050880,-58.43237120
2021-11-30 22:58:30,-34.57088310,-58.43172300
2021-11-30 23:27:27,-34.57076180,-58.43189490
2021-11-30 23:31:50,-34.57064720,-58.43212120
2021-11-30 23:37:41,-34.57073580,-58.43178600
2021-11-30 23:58:49,-34.57065040,-58.43190470
2021-12-01 00:33:07,-34.57070310,-58.43183030
2021-12-01 00:37:47,-34.57071840,-58.43188770
2021-12-01 00:43:15,-34.57076110,-58.43180120
2021-12-01 00:45:51,-34.57115150,-58.43196550
2021-12-01 01:02:07,-34.57141040,-58.43217440
2021-12-01 01:04:36,-34.57019230,-58.43217770
2021-12-01 01:08:28,-34.57032630,-58.43193680
2021-12-01 02:15:26,-34.57065700,-58.43189940
2021-12-01 02:17:32,-34.57061450,-58.43212340
2021-12-01 02:20:58,-34.57074210,-58.43159320
2021-12-01 02:23:04,-34.57020860,-58.43216570
2021-12-01 02:25:39,-34.57105820,-58.43306910
2021-12-01 02:28:22,-34.57124120,-58.43256920
2021-12-01 02:31:24,-34.57223600,-58.43287940
2021-12-01 02:35:05,-34.57173850,-58.43251090
2021-12-01 02:37:23,-34.57085430,-58.43163190
2021-12-01 02:40:12,-34.57032210,-58.43158550
2021-12-01 02:44:23,-34.57046750,-58.43167800
2021-12-01 02:47:03,-34.56913280,-58.43198960
2021-12-01 02:53:00,-34.56907060,-58.43170890
2021-12-01 02:57:18,-34.57071710,-58.43161990
2021-12-01 02:59:54,-34.57065150,-58.43190990
2021-12-01 03:03:46,-34.57055940,-58.43228410
2021-12-01 03:13:23,-34.57078970,-58.43180160
2021-12-01 03:28:37,-34.57042930,-58.43242340
2021-12-01 03:30:42,-34.57068260,-58.43192170
2021-12-01 03:32:53,-34.57071170,-58.43191600
2021-12-01 03:37:34,-34.57074400,-58.43187210
2021-12-01 03:39:30,-34.57076640,-58.43187100
2021-12-01 03:41:30,-34.57069440,-58.43194870
2021-12-01 03:43:33,-34.57072290,-58.43190590
2021-12-01 03:45:40,-34.57073700,-58.43188350
2021-12-01 03:47:40,-34.57068870,-58.43196850
2021-12-01 03:50:02,-34.57042930,-58.43242340
2021-12-01 03:52:01,-34.57070340,-58.43195090
2021-12-01 03:54:07,-34.57077020,-58.43183810
2021-12-01 03:56:38,-34.57077550,-58.43189270
2021-12-01 03:59:50,-34.57075040,-58.43192700
2021-12-01 04:01:52,-34.57069280,-58.43203490
2021-12-01 04:10:12,-34.57074290,-58.43185990
2021-12-01 04:12:14,-34.57068500,-58.43201450
2021-12-01 04:20:12,-34.57069400,-58.43199400
2021-12-01 05:00:39,-34.57076350,-58.43185120
2021-12-01 05:02:39,-34.57073870,-58.43186810
2021-12-01 05:11:17,-34.57070460,-58.43189090
2021-12-01 05:13:09,-34.57073090,-58.43190200
2021-12-01 05:15:15,-34.57069410,-58.43195560
2021-12-01 05:20:26,-34.57071510,-58.43190340
2021-12-01 05:23:59,-34.57077610,-58.43188930
2021-12-01 05:26:00,-34.57074970,-58.43174000
2021-12-01 05:32:12,-34.57074480,-58.43184210
2021-12-01 05:34:10,-34.57071820,-58.43189340
2021-12-01 05:36:15,-34.57068210,-58.43198380
2021-12-01 05:38:31,-34.57072700,-58.43186690
2021-12-01 05:40:41,-34.57071020,-58.43190090
2021-12-01 05:42:49,-34.57075490,-58.43184400
2021-12-01 05:54:24,-34.57070570,-58.43174550
2021-12-01 13:10:47,-34.57069230,-58.43197420
2021-12-01 13:12:52,-34.57069460,-58.43198190
2021-12-01 13:15:52,-34.57062270,-58.43212230
2021-12-01 14:24:10,-34.57076030,-58.43172050
2021-12-01 14:27:04,-34.57061220,-58.43214420
2021-12-01 14:29:15,-34.56653500,-58.43256280
2021-12-01 14:33:27,-34.57363070,-58.41765750
2021-12-01 14:35:35,-34.57843530,-58.40716700
2021-12-01 14:37:36,-34.58254230,-58.40526930
2021-12-01 14:39:20,-34.57798130,-58.40127500
2021-12-01 14:40:13,-34.57789890,-58.40135930
2021-12-01 14:47:15,-34.57860300,-58.40408790
2021-12-01 16:15:01,-34.57728540,-58.40330980
2021-12-01 16:18:01,-34.57705400,-58.40399130
2021-12-01 16:20:41,-34.57764120,-58.40332400
2021-12-01 16:20:42,-34.57760580,-58.40585620
2021-12-01 16:25:32,-34.57755150,-58.40581100
2021-12-01 16:29:57,-34.57664760,-58.40502360
2021-12-01 16:32:18,-34.57711970,-58.40319540
2021-12-01 16:35:11,-34.57765270,-58.40328650
2021-12-01 17:51:14,-34.57734930,-58.40374530
2021-12-01 17:54:05,-34.57734930,-58.40383740
2021-12-01 17:54:15,-34.57419760,-58.40328590
2021-12-01 17:55:59,-34.57525450,-58.40401050
2021-12-01 17:58:04,-34.57474910,-58.40375230
2021-12-01 18:00:53,-34.57414930,-58.40334550
2021-12-01 19:04:22,-34.57485300,-58.40381380
2021-12-01 19:10:05,-34.57526840,-58.40397380
2021-12-01 19:12:42,-34.57420230,-58.40327500
2021-12-01 19:15:54,-34.57532530,-58.40399130
2021-12-01 19:21:30,-34.57440960,-58.40344850
2021-12-01 19:35:25,-34.57791260,-58.40308940
2021-12-01 19:47:15,-34.57168220,-58.42117580
2021-12-01 19:54:12,-34.57059980,-58.43275760
2021-12-01 19:58:40,-34.57042930,-58.43242340
2021-12-01 20:16:32,-34.57008890,-58.43233330
2021-12-01 20:18:41,-34.57010680,-58.43234600
2021-12-01 20:22:10,-34.57013480,-58.43230870
2021-12-01 20:38:27,-34.57073740,-58.43169310
2021-12-01 20:40:29,-34.57042930,-58.43242340
2021-12-01 23:10:37,-34.57071190,-58.43177490
2021-12-01 23:12:25,-34.57042930,-58.43242340
2021-12-01 23:15:56,-34.57041060,-58.43238320
2021-12-01 23:16:04,-34.56705230,-58.43311460
2021-12-01 23:17:50,-34.56860200,-58.43428000
2021-12-01 23:20:30,-34.56799320,-58.43363390
2021-12-01 23:24:55,-34.56723200,-58.43322350
2021-12-01 23:31:39,-34.56770090,-58.43358210
2021-12-01 23:33:45,-34.56804280,-58.43375540
2021-12-01 23:37:18,-34.56904720,-58.43389710
2021-12-01 23:38:42,-34.56784330,-58.43359320
2021-12-01 23:39:27,-34.57063220,-58.43201230
2021-12-01 23:39:50,-34.57011230,-58.43233780
2021-12-01 23:41:52,-34.57066610,-58.43190800
2021-12-01 23:47:43,-34.57073300,-58.43173790
2021-12-01 23:50:14,-34.57042780,-58.43212060
2021-12-01 23:52:13,-34.56871450,-58.43709260
2021-12-01 23:54:40,-34.56258560,-58.44019640
2021-12-01 23:57:26,-34.55776680,-58.44519550
2021-12-02 00:00:17,-34.55368960,-58.44013050
2021-12-02 00:03:28,-34.55368060,-58.44017100
2021-12-02 00:08:09,-34.55468340,-58.43943430
2021-12-02 00:11:42,-34.55840790,-58.44567650
2021-12-02 00:14:34,-34.56289270,-58.43862170
2021-12-02 00:18:26,-34.57054190,-58.43236730
2021-12-02 00:19:30,-34.57114990,-58.43195400
2021-12-02 00:22:16,-34.57048040,-58.43244350
2021-12-02 00:26:37,-34.57041230,-58.43243550
2021-12-02 00:29:00,-34.57011920,-58.43232530
