Time,Latitude,Longitude,Accuracy,Altitude,VerticalAccuracy,Velocity,Heading,DetectedActivties,UNKNOWN,STILL,TILTING,ON_FOOT,WALKING,RUNNING,IN_VEHICLE,ON_BICYCLE,IN_ROAD_VEHICLE,IN_RAIL_VEHICLE,IN_TWO_WHEELER_VEHICLE,IN_FOUR_WHEELER_VEHICLE
2021-11-30 22:37:18,-34.59572430,-58.37558230,46,21,14,,,0,,,,,,,,,,,,
2021-11-30 22:39:54,-34.58817040,-58.38291020,48,11,3,,,0,,,,,,,,,,,,
2021-11-30 22:42:48,-34.58122450,-58.39702250,16,8,3,4,,0,,,,,,,,,,,,
2021-11-30 22:44:58,-34.57380830,-58.40861050,12,6,3,9,309,0,,,,,,,,,,,,
2021-11-30 22:47:38,-34.57321700,-58.41344050,16,5,3,13,220,0,,,,,,,,,,,,
2021-11-30 22:49:54,-34.57251290,-58.42033040,24,4,3,4,,0,,,,,,,,,,,,
2021-11-30 22:53:16,-34.56769920,-58.43059200,24,6,3,3,276,0,,,,,,,,,,,,
2021-11-30 22:54:59,-34.57050880,-58.43237120,35,,,,,0,,,,,,,,,,,,
2021-11-30 22:58:30,-34.57088310,-58.43172300,35,9,17,,,0,,,,,,,,,,,,
2021-11-30 23:27:27,-34.57076180,-58.43189490,35,9,8,,,0,,,,,,,,,,,,
2021-11-30 23:31:50,-34.57064720,-58.43212120,35,9,14,,,0,,,,,,,,,,,,
2021-11-30 23:37:41,-34.57073580,-58.43178600,39,9,14,,,0,,,,,,,,,,,,
2021-11-30 23:58:49,-34.57065040,-58.43190470,35,8,11,,,0,,,,,,,,,,,,
2021-12-01 00:33:07,-34.57070310,-58.43183030,35,9,13,,,0,,,,,,,,,,,,
2021-12-01 00:37:47,-34.57071840,-58.43188770,35,9,15,,,0,,,,,,,,,,,,
2021-12-01 00:43:15,-34.57076110,-58.43180120,35,9,13,,,0,,,,,,,,,,,,
2021-12-01 00:45:51,-34.57115150,-58.43196550,35,7,15,,,0,,,,,,,,,,,,
2021-12-01 01:02:07,-34.57141040,-58.43217440,35,7,15,,,0,,,,,,,,,,,,
2021-12-01 01:04:36,-34.57019230,-58.43217770,35,7,15,,,0,,,,,,,,,,,,
2021-12-01 01:08:28,-34.57032630,-58.43193680,35,7,12,,,0,,,,,,,,,,,,
2021-12-01 02:15:26,-34.57065700,-58.43189940,35,8,11,,,0,,,,,,,,,,,,
2021-12-01 02:17:32,-34.57061450,-58.43212340,35,9,13,,,0,,,,,,,,,,,,
2021-12-01 02:20:58,-34.57074210,-58.43159320,35,7,15,,,0,,,,,,,,,,,,
2021-12-01 02:23:04,-34.57020860,-58.43216570,35,7,15,,,0,,,,,,,,,,,,
2021-12-01 02:25:39,-34.57105820,-58.43306910,64,21,92,1,,0,,,,,,,,,,,,
2021-12-01 02:28:22,-34.57124120,-58.43256920,35,8,15,,,0,,,,,,,,,,,,
2021-12-01 02:31:24,-34.57223600,-58.43287940,35,9,18,,,0,,,,,,,,,,,,
2021-12-01 02:35:05,-34.57173850,-58.43251090,50,8,11,,,0,,,,,,,,,,,,
2021-12-01 02:37:23,-34.57085430,-58.43163190,32,4,3,1,,0,,,,,,,,,,,,
2021-12-01 02:40:12,-34.57032210,-58.43158550,32,6,3,0,,0,,,,,,,,,,,,
2021-12-01 02:44:23,-34.57046750,-58.43167800,35,7,19,,,0,,,,,,,,,,,,
2021-12-01 02:47:03,-34.56913280,-58.43198960,24,6,3,1,338,0,,,,,,,,,,,,
2021-12-01 02:53:00,-34.56907060,-58.43170890,12,6,3,0,,0,,,,,,,,,,,,
2021-12-01 02:57:18,-34.57071710,-58.43161990,35,7,16,,,0,,,,,,,,,,,,
2021-12-01 02:59:54,-34.57065150,-58.43190990,35,9,14,,,0,,,,,,,,,,,,
2021-12-01 03:03:46,-34.57055940,-58.43228410,35,9,16,,,0,,,,,,,,,,,,
2021-12-01 03:13:23,-34.57078970,-58.43180160,35,9,6,,,0,,,,,,,,,,,,
2021-12-01 03:28:37,-34.57042930,-58.43242340,35,9,14,,,0,,,,,,,,,,,,
2021-12-01 03:30:42,-34.57068260,-58.43192170,35,9,11,,,0,,,,,,,,,,,,
2021-12-01 03:32:53,-34.57071170,-58.43191600,35,9,8,,,0,,,,,,,,,,,,
2021-12-01 03:37:34,-34.57074400,-58.43187210,35,9,13,,,0,,,,,,,,,,,,
2021-12-01 03:39:30,-34.57076640,-58.43187100,35,9,12,,,0,,,,,,,,,,,,
2021-12-01 03:41:30,-34.57069440,-58.43194870,35,9,13,,,0,,,,,,,,,,,,
2021-12-01 03:43:33,-34.57072290,-58.43190590,35,9,12,,,0,,,,,,,,,,,,
2021-12-01 03:45:40,-34.57073700,-58.43188350,35,9,6,,,0,,,,,,,,,,,,
2021-12-01 03:47:40,-34.57068870,-58.43196850,35,9,10,,,0,,,,,,,,,,,,
2021-12-01 03:50:02,-34.57042930,-58.43242340,35,9,14,,,0,,,,,,,,,,,,
2021-12-01 03:52:01,-34.57070340,-58.43195090,35,9,11,,,0,,,,,,,,,,,,
2021-12-01 03:54:07,-34.57077020,-58.43183810,35,9,14,,,0,,,,,,,,,,,,
2021-12-01 03:56:38,-34.57077550,-58.43189270,35,9,13,,,0,,,,,,,,,,,,
2021-12-01 03:59:50,-34.57075040,-58.43192700,35,9,12,,,0,,,,,,,,,,,,
2021-12-01 04:01:52,-34.57069280,-58.43203490,35,9,11,,,0,,,,,,,,,,,,
2021-12-01 04:10:12,-34.57074290,-58.43185990,35,9,14,,,0,,,,,,,,,,,,
2021-12-01 04:12:14,-34.57068500,-58.43201450,35,9,6,,,0,,,,,,,,,,,,
2021-12-01 04:20:12,-34.57069400,-58.43199400,35,9,13,,,0,,,,,,,,,,,,
2021-12-01 05:00:39,-34.57076350,-58.43185120,35,9,12,,,0,,,,,,,,,,,,
2021-12-01 05:02:39,-34.57073870,-58.43186810,35,9,13,,,0,,,,,,,,,,,,
2021-12-01 05:11:17,-34.57070460,-58.43189090,35,9,14,,,0,,,,,,,,,,,,
2021-12-01 05:13:09,-34.57073090,-58.43190200,35,9,12,,,0,,,,,,,,,,,,
2021-12-01 05:15:15,-34.57069410,-58.43195560,35,9,14,,,0,,,,,,,,,,,,
2021-12-01 05:20:26,-34.57071510,-58.43190340,35,9,13,,,0,,,,,,,,,,,,
2021-12-01 05:23:59,-34.57077610,-58.43188930,39,9,13,,,0,,,,,,,,,,,,
2021-12-01 05:26:00,-34.57074970,-58.43174000,35,9,13,,,0,,,,,,,,,,,,
2021-12-01 05:32:12,-34.57074480,-58.43184210,35,9,15,,,0,,,,,,,,,,,,
2021-12-01 05:34:10,-34.57071820,-58.43189340,35,9,11,,,0,,,,,,,,,,,,
2021-12-01 05:36:15,-34.57068210,-58.43198380,35,9,13,,,0,,,,,,,,,,,,
2021-12-01 05:38:31,-34.57072700,-58.43186690,35,9,13,,,0,,,,,,,,,,,,
2021-12-01 05:40:41,-34.57071020,-58.43190090,35,9,12,,,0,,,,,,,,,,,,
2021-12-01 05:42:49,-34.57075490,-58.43184400,35,9,15,,,0,,,,,,,,,,,,
2021-12-01 05:54:24,-34.57070570,-58.43174550,35,9,14,,,0,,,,,,,,,,,,
2021-12-01 13:10:47,-34.57069230,-58.43197420,35,9,5,,,0,,,,,,,,,,,,
2021-12-01 13:12:52,-34.57069460,-58.43198190,35,10,13,,,0,,,,,,,,,,,,
2021-12-01 13:15:52,-34.57062270,-58.43212230,35,10,13,,,0,,,,,,,,,,,,
2021-12-01 14:24:10,-34.57076030,-58.43172050,35,7,15,,,0,,,,,,,,,,,,
2021-12-01 14:27:04,-34.57061220,-58.43214420,41,,,,,0,,,,,,,,,,,,
2021-12-01 14:29:15,-34.56653500,-58.43256280,35,8,8,,,0,,,,,,,,,,,,
2021-12-01 14:33:27,-34.57363070,-58.41765750,49,4,13,,,0,,,,,,,,,,,,
2021-12-01 14:35:35,-34.57843530,-58.40716700,24,10,59,8,126,0,,,,,,,,,,,,
2021-12-01 14:37:36,-34.58254230,-58.40526930,40,10,17,,,0,,,,,,,,,,,,
2021-12-01 14:39:20,-34.57798130,-58.40127500,35,,,,,0,,,,,,,,,,,,
2021-12-01 14:40:13,-34.57789890,-58.40135930,35,7,30,,,0,,,,,,,,,,,,
2021-12-01 14:47:15,-34.57860300,-58.40408790,2000,9,121,,,0,,,,,,,,,,,,
2021-12-01 16:15:01,-34.57728540,-58.40330980,35,8,12,,,0,,,,,,,,,,,,
2021-12-01 16:18:01,-34.57705400,-58.40399130,16,5,3,1,,0,,,,,,,,,,,,
2021-12-01 16:20:41,-34.57764120,-58.40332400,86,,,,,0,,,,,,,,,,,,
2021-12-01 16:20:42,-34.57760580,-58.40585620,215,,,,,0,,,,,,,,,,,,
2021-12-01 16:25:32,-34.57755150,-58.40581100,35,8,16,,,0,,,,,,,,,,,,
2021-12-01 16:29:57,-34.57664760,-58.40502360,35,15,14,,,0,,,,,,,,,,,,
2021-12-01 16:32:18,-34.57711970,-58.40319540,32,5,3,0,,0,,,,,,,,,,,,
2021-12-01 16:35:11,-34.57765270,-58.40328650,35,8,13,,,0,,,,,,,,,,,,
2021-12-01 17:51:14,-34.57734930,-58.40374530,32,5,3,0,,0,,,,,,,,,,,,
2021-12-01 17:54:05,-34.57734930,-58.40383740,105,,,,,0,,,,,,,,,,,,
2021-12-01 17:54:15,-34.57419760,-58.40328590,35,,,,,0,,,,,,,,,,,,
2021-12-01 17:55:59,-34.57525450,-58.40401050,35,7,17,,,0,,,,,,,,,,,,
2021-12-01 17:58:04,-34.57474910,-58.40375230,35,8,17,,,0,,,,,,,,,,,,
2021-12-01 18:00:53,-34.57414930,-58.40334550,35,8,15,,,0,,,,,,,,,,,,
2021-12-01 19:04:22,-34.57485300,-58.40381380,56,4,3,0,,0,,,,,,,,,,,,
2021-12-01 19:10:05,-34.57526840,-58.40397380,24,7,23,,,0,,,,,,,,,,,,
2021-12-01 19:12:42,-34.57420230,-58.40327500,37,7,63,,,0,,,,,,,,,,,,
2021-12-01 19:15:54,-34.57532530,-58.40399130,24,7,26,,,0,,,,,,,,,,,,
2021-12-01 19:21:30,-34.57440960,-58.40344850,60,,,,,0,,,,,,,,,,,,
2021-12-01 19:35:25,-34.57791260,-58.40308940,200,8,2,0,,0,,,,,,,,,,,,
2021-12-01 19:47:15,-34.57168220,-58.42117580,200,8,43,6,358,0,,,,,,,,,,,,
2021-12-01 19:54:12,-34.57059980,-58.43275760,32,,,,,0,,,,,,,,,,,,
2021-12-01 19:58:40,-34.57042930,-58.43242340,35,7,65,,,0,,,,,,,,,,,,
2021-12-01 20:16:32,-34.57008890,-58.43233330,35,7,8,,,0,,,,,,,,,,,,
2021-12-01 20:18:41,-34.57010680,-58.43234600,35,7,11,,,0,,,,,,,,,,,,
2021-12-01 20:22:10,-34.57013480,-58.43230870,35,7,16,,,0,,,,,,,,,,,,
2021-12-01 20:38:27,-34.57073740,-58.43169310,35,7,17,,,0,,,,,,,,,,,,
2021-12-01 20:40:29,-34.57042930,-58.43242340,35,10,13,,,0,,,,,,,,,,,,
2021-12-01 23:10:37,-34.57071190,-58.43177490,35,7,15,,,0,,,,,,,,,,,,
2021-12-01 23:12:25,-34.57042930,-58.43242340,35,7,14,,,0,,,,,,,,,,,,
2021-12-01 23:15:56,-34.57041060,-58.43238320,46,,,,,0,,,,,,,,,,,,
2021-12-01 23:16:04,-34.56705230,-58.43311460,223,,,,,0,,,,,,,,,,,,
2021-12-01 23:17:50,-34.56860200,-58.43428000,35,9,16,,,0,,,,,,,,,,,,
2021-12-01 23:20:30,-34.56799320,-58.43363390,35,8,16,,,0,,,,,,,,,,,,
2021-12-01 23:24:55,-34.56723200,-58.43322350,35,9,16,,,0,,,,,,,,,,,,
2021-12-01 23:31:39,-34.56770090,-58.43358210,64,8,3,0,,0,,,,,,,,,,,,
2021-12-01 23:33:45,-34.56804280,-58.43375540,35,8,15,,,0,,,,,,,,,,,,
2021-12-01 23:37:18,-34.56904720,-58.43389710,35,8,18,,,0,,,,,,,,,,,,
2021-12-01 23:38:42,-34.56784330,-58.43359320,98,,,,,0,,,,,,,,,,,,
2021-12-01 23:39:27,-34.57063220,-58.43201230,33,,,,,0,,,,,,,,,,,,
2021-12-01 23:39:50,-34.57011230,-58.43233780,35,7,12,,,0,,,,,,,,,,,,
2021-12-01 23:41:52,-34.57066610,-58.43190800,35,7,13,,,0,,,,,,,,,,,,
2021-12-01 23:47:43,-34.57073300,-58.43173790,35,7,15,,,0,,,,,,,,,,,,
2021-12-01 23:50:14,-34.57042780,-58.43212060,64,,,,,0,,,,,,,,,,,,
2021-12-01 23:52:13,-34.56871450,-58.43709260,35,11,17,,,0,,,,,,,,,,,,
2021-12-01 23:54:40,-34.56258560,-58.44019640,24,7,3,13,276,0,,,,,,,,,,,,
2021-12-01 23:57:26,-34.55776680,-58.44519550,16,5,3,5,315,0,,,,,,,,,,,,
2021-12-02 00:00:17,-34.55368960,-58.44013050,35,6,15,,,0,,,,,,,,,,,,
2021-12-02 00:03:28,-34.55368060,-58.44017100,35,6,16,,,0,,,,,,,,,,,,
2021-12-02 00:08:09,-34.55468340,-58.43943430,35,6,16,,,0,,,,,,,,,,,,
2021-12-02 00:11:42,-34.55840790,-58.44567650,35,6,16,,,0,,,,,,,,,,,,
2021-12-02 00:14:34,-34.56289270,-58.43862170,35,8,21,,,0,,,,,,,,,,,,
2021-12-02 00:18:26,-34.57054190,-58.43236730,24,,,,,0,,,,,,,,,,,,
2021-12-02 00:19:30,-34.57114990,-58.43195400,35,8,16,,,0,,,,,,,,,,,,
2021-12-02 00:22:16,-34.57048040,-58.43244350,35,9,14,,,0,,,,,,,,,,,,
2021-12-02 00:26:37,-34.57041230,-58.43243550,38,9,15,,,0,,,,,,,,,,,,
2021-12-02 00:29:00,-34.57011920,-58.43232530,35,7,13,,,0,,,,,,,,,,,,
2021-12-02 01:01:27,-34.57065960,-58.43160390,35,7,13,,,0,,,,,,,,,,,,
2021-12-02 01:08:47,-34.57071430,-58.43185910,35,9,17,,,0,,,,,,,,,,,,
2021-12-02 01:11:09,-34.57073480,-58.43184250,35,8,15,,,0,,,,,,,,,,,,
2021-12-02 01:13:21,-34.57059970,-58.43202340,35,9,13,,,0,,,,,,,,,,,,
2021-12-02 01:40:20,-34.57077770,-58.43162240,35,8,4,,,0,,,,,,,,,,,,
2021-12-02 01:48:31,-34.57066800,-58.43179080,35,7,13,,,0,,,,,,,,,,,,
2021-12-02 02:01:07,-34.57068290,-58.43179350,35,7,14,,,0,,,,,,,,,,,,
2021-12-02 02:04:23,-34.57070390,-58.43186610,35,9,14,,,0,,,,,,,,,,,,
2021-12-02 02:22:33,-34.57083250,-58.43161830,35,9,16,,,0,,,,,,,,,,,,
2021-12-02 02:31:06,-34.57041230,-58.43243550,38,10,15,,,0,,,,,,,,,,,,
2021-12-02 02:42:03,-34.57071100,-58.43183910,35,9,9,,,0,,,,,,,,,,,,
2021-12-02 02:44:05,-34.57071200,-58.43180360,35,10,13,,,0,,,,,,,,,,,,
2021-12-02 02:50:24,-34.57070190,-58.43187430,35,8,2,,,0,,,,,,,,,,,,
2021-12-02 03:00:25,-34.57065680,-58.43186580,35,8,2,,,0,,,,,,,,,,,,
2021-12-02 03:14:55,-34.57065920,-58.43195650,35,8,16,,,0,,,,,,,,,,,,
2021-12-02 03:17:09,-34.57025630,-58.43204520,35,7,14,,,0,,,,,,,,,,,,
2021-12-02 03:19:33,-34.57120610,-58.43267110,48,7,3,0,,0,,,,,,,,,,,,
2021-12-02 03:22:36,-34.57199310,-58.43302390,32,5,3,1,,0,,,,,,,,,,,,
2021-12-02 03:26:20,-34.57197350,-58.43270860,35,9,15,,,0,,,,,,,,,,,,
2021-12-02 03:28:42,-34.57158740,-58.43241040,35,8,15,,,0,,,,,,,,,,,,
2021-12-02 03:30:55,-34.57062660,-58.43157940,35,7,17,,,0,,,,,,,,,,,,
2021-12-02 03:33:06,-34.57011800,-58.43108300,39,7,17,,,0,,,,,,,,,,,,
2021-12-02 03:37:21,-34.57036850,-58.43184540,35,7,16,,,0,,,,,,,,,,,,
2021-12-02 03:44:23,-34.57006530,-58.43124270,32,4,3,0,,0,,,,,,,,,,,,
2021-12-02 03:48:32,-34.57061790,-58.43168160,35,7,16,,,0,,,,,,,,,,,,
2021-12-02 03:56:49,-34.57055350,-58.43228130,35,10,17,,,0,,,,,,,,,,,,
2021-12-02 04:03:14,-34.57077210,-58.43173020,35,8,9,,,0,,,,,,,,,,,,
2021-12-02 04:43:02,-34.57063940,-58.43196660,35,8,15,,,0,,,,,,,,,,,,
2021-12-02 04:45:24,-34.57078590,-58.43167530,35,9,10,,,0,,,,,,,,,,,,
2021-12-02 04:49:17,-34.57076490,-58.43172120,35,9,12,,,0,,,,,,,,,,,,
2021-12-02 04:53:11,-34.57074220,-58.43173180,35,9,6,,,0,,,,,,,,,,,,
2021-12-02 04:56:34,-34.57078060,-58.43170970,35,9,13,,,0,,,,,,,,,,,,
2021-12-02 05:00:29,-34.57041230,-58.43243550,38,9,14,,,0,,,,,,,,,,,,
2021-12-02 05:02:29,-34.57071840,-58.43189220,35,9,13,,,0,,,,,,,,,,,,
2021-12-02 05:07:26,-34.57072950,-58.43183620,35,9,13,,,0,,,,,,,,,,,,
2021-12-02 05:14:36,-34.57064960,-58.43190300,35,9,67,,,0,,,,,,,,,,,,
2021-12-02 05:18:40,-34.57069370,-58.43185460,35,9,9,,,0,,,,,,,,,,,,
2021-12-02 05:23:48,-34.57061850,-58.43210150,35,9,16,,,0,,,,,,,,,,,,
2021-12-02 07:38:49,-34.57057600,-58.43222510,35,9,15,,,0,,,,,,,,,,,,
2021-12-02 13:43:16,-34.57075510,-58.43186880,35,9,9,,,0,,,,,,,,,,,,
2021-12-02 13:53:33,-34.57076910,-58.43179120,35,9,9,,,0,,,,,,,,,,,,
2021-12-02 13:55:35,-34.57069770,-58.43195260,35,9,13,,,0,,,,,,,,,,,,
2021-12-02 13:58:41,-34.57064800,-58.43196000,35,9,6,,,0,,,,,,,,,,,,
2021-12-02 14:00:55,-34.57069840,-58.43190470,35,9,15,,,0,,,,,,,,,,,,
2021-12-02 14:04:11,-34.57077030,-58.43173710,35,9,11,,,0,,,,,,,,,,,,
2021-12-02 14:12:37,-34.57067820,-58.43198400,35,9,4,,,0,,,,,,,,,,,,
2021-12-02 14:34:40,-34.57041230,-58.43243550,38,9,13,,,0,,,,,,,,,,,,
2021-12-02 14:36:40,-34.57041230,-58.43243550,38,8,14,,,0,,,,,,,,,,,,
2021-12-02 14:39:43,-34.57003970,-58.43236160,35,7,13,,,0,,,,,,,,,,,,
2021-12-02 14:52:28,-34.57041230,-58.43243550,38,7,13,,,0,,,,,,,,,,,,
2021-12-02 14:58:13,-34.57065530,-58.43291320,35,8,14,,,0,,,,,,,,,,,,
2021-12-02 15:00:15,-34.57135770,-58.43221830,35,7,20,,,0,,,,,,,,,,,,
2021-12-02 15:04:38,-34.57136790,-58.43227590,48,7,3,0,,0,,,,,,,,,,,,
2021-12-02 15:08:08,-34.57067700,-58.43183500,35,7,15,,,0,,,,,,,,,,,,
2021-12-02 15:10:40,-34.57051780,-58.43235960,35,8,15,,,0,,,,,,,,,,,,
2021-12-02 15:12:52,-34.57051800,-58.43137660,16,6,3,0,26,0,,,,,,,,,,,,
2021-12-02 15:15:00,-34.57020770,-58.43118980,37,7,15,,,0,,,,,,,,,,,,
2021-12-02 15:18:17,-34.57048730,-58.43159320,35,7,12,,,0,,,,,,,,,,,,
2021-12-02 15:23:28,-34.57050520,-58.43244620,35,8,15,,,0,,,,,,,,,,,,
2021-12-02 15:25:55,-34.57083380,-58.43170830,35,8,16,,,0,,,,,,,,,,,,
2021-12-02 15:27:03,-34.57066170,-58.43202230,48,,,,,0,,,,,,,,,,,,
2021-12-02 15:28:14,-34.56733630,-58.43328500,35,9,16,,,0,,,,,,,,,,,,
2021-12-02 15:31:30,-34.57147640,-58.42190010,40,5,14,,,0,,,,,,,,,,,,
2021-12-02 15:34:05,-34.57574760,-58.41342820,32,-19,77,9,119,0,,,,,,,,,,,,
2021-12-02 15:36:13,-34.58114600,-58.40493050,35,8,13,,,0,,,,,,,,,,,,
2021-12-02 15:38:38,-34.57928440,-58.40298020,35,8,18,,,0,,,,,,,,,,,,
2021-12-02 15:41:26,-34.57704270,-58.40324850,35,,,,,0,,,,,,,,,,,,
2021-12-02 15:45:58,-34.57715910,-58.40333030,35,7,15,,,0,,,,,,,,,,,,
2021-12-02 15:52:14,-34.57763480,-58.40342090,35,8,13,,,0,,,,,,,,,,,,
2021-12-02 15:54:04,-34.57728700,-58.40339900,81,,,,,0,,,,,,,,,,,,
2021-12-02 15:58:15,-34.58626820,-58.38654170,35,21,14,,,0,,,,,,,,,,,,
2021-12-02 16:00:25,-34.58753680,-58.38405060,96,7,3,0,,0,,,,,,,,,,,,
2021-12-02 16:03:12,-34.58942950,-58.38204330,40,13,13,,,0,,,,,,,,,,,,
2021-12-02 16:05:23,-34.59188330,-58.38265190,35,24,16,,,0,,,,,,,,,,,,
2021-12-02 16:07:39,-34.59281690,-58.38401820,35,26,16,,,0,,,,,,,,,,,,
2021-12-02 16:10:03,-34.59324050,-58.38616030,37,27,15,,,0,,,,,,,,,,,,
2021-12-02 16:13:18,-34.59413200,-58.38124940,42,,,,,0,,,,,,,,,,,,
2021-12-02 16:14:56,-34.59408860,-58.38018550,35,26,17,,,0,,,,,,,,,,,,
2021-12-02 16:20:25,-34.59422910,-58.38001740,57,26,14,,,0,,,,,,,,,,,,
2021-12-02 17:17:04,-34.59413090,-58.38055440,35,25,12,,,0,,,,,,,,,,,,
2021-12-02 17:19:15,-34.59529920,-58.37985880,16,24,3,0,27,0,,,,,,,,,,,,
2021-12-02 18:13:33,-34.59420100,-58.38012470,35,26,18,,,0,,,,,,,,,,,,
2021-12-02 21:29:57,-34.59414380,-58.38102320,35,24,11,,,0,,,,,,,,,,,,
2021-12-02 21:32:11,-34.59491180,-58.37991550,35,26,16,,,0,,,,,,,,,,,,
2021-12-02 21:36:06,-34.59440930,-58.38102280,88,,,,,0,,,,,,,,,,,,
2021-12-02 21:39:55,-34.59335720,-58.37453800,64,9,3,0,,0,,,,,,,,,,,,
2021-12-02 21:42:04,-34.58871600,-58.38213070,108,,,,,0,,,,,,,,,,,,
2021-12-02 21:45:03,-34.58910910,-58.38114110,32,11,3,4,,0,,,,,,,,,,,,
2021-12-02 21:47:14,-34.58849480,-58.38249680,64,9,3,0,,0,,,,,,,,,,,,
2021-12-02 21:49:54,-34.58772190,-58.38347650,38,,,,,0,,,,,,,,,,,,
2021-12-02 21:53:13,-34.58600890,-58.38708820,32,7,3,1,,0,,,,,,,,,,,,
2021-12-02 21:55:51,-34.58471640,-58.38942970,16,11,3,0,,0,,,,,,,,,,,,
2021-12-02 21:59:40,-34.58304210,-58.39301390,12,11,3,10,294,0,,,,,,,,,,,,
2021-12-02 22:01:46,-34.57513030,-58.40693470,32,13,106,9,,0,,,,,,,,,,,,
2021-12-02 22:03:52,-34.57238010,-58.41070120,16,-4,38,5,311,0,,,,,,,,,,,,
2021-12-02 22:10:40,-34.57363070,-58.41775680,32,4,3,0,,0,,,,,,,,,,,,
2021-12-02 22:13:13,-34.56970750,-58.42606270,32,3,3,0,,0,,,,,,,,,,,,
2021-12-02 22:15:03,-34.56992640,-58.43230680,35,,,,,0,,,,,,,,,,,,
2021-12-02 22:15:09,-34.57092550,-58.43217760,91,,,,,0,,,,,,,,,,,,
2021-12-02 22:17:58,-34.57046600,-58.43241330,35,8,16,,,0,,,,,,,,,,,,
2021-12-02 22:20:34,-34.57022830,-58.43204410,35,7,14,,,0,,,,,,,,,,,,
2021-12-02 22:50:20,-34.57052260,-58.43231600,35,10,13,,,0,,,,,,,,,,,,
2021-12-02 23:04:41,-34.57065080,-58.43207170,35,9,14,,,0,,,,,,,,,,,,
2021-12-02 23:07:09,-34.57059280,-58.43156010,35,7,15,,,0,,,,,,,,,,,,
2021-12-02 23:11:36,-34.57113960,-58.43054850,35,7,13,,,0,,,,,,,,,,,,
2021-12-02 23:17:38,-34.57065930,-58.43167720,35,7,15,,,0,,,,,,,,,,,,
2021-12-02 23:19:57,-34.57147960,-58.43237090,36,10,14,,,0,,,,,,,,,,,,
2021-12-02 23:26:41,-34.57253590,-58.43299360,16,8,3,1,167,0,,,,,,,,,,,,
2021-12-02 23:30:36,-34.57157690,-58.43215180,32,7,3,0,352,0,,,,,,,,,,,,
2021-12-02 23:32:48,-34.57065150,-58.43188870,35,7,19,,,0,,,,,,,,,,,,
2021-12-02 23:35:07,-34.57052850,-58.43236980,35,10,14,,,0,,,,,,,,,,,,
2021-12-03 00:33:11,-34.57041230,-58.43243550,38,8,14,,,0,,,,,,,,,,,,
2021-12-03 00:35:36,-34.57041230,-58.43243550,38,9,15,,,0,,,,,,,,,,,,
2021-12-03 00:38:55,-34.57114240,-58.43194790,35,7,15,,,0,,,,,,,,,,,,
2021-12-03 01:05:58,-34.57127160,-58.43211410,35,8,18,,,0,,,,,,,,,,,,
2021-12-03 01:08:02,-34.57082090,-58.43174480,35,9,13,,,0,,,,,,,,,,,,
2021-12-03 01:12:13,-34.57054560,-58.43232650,35,8,26,,,0,,,,,,,,,,,,
2021-12-03 01:22:33,-34.57074420,-58.43176720,35,8,9,,,0,,,,,,,,,,,,
2021-12-03 01:45:28,-34.57075910,-58.43172930,35,8,14,,,0,,,,,,,,,,,,
2021-12-03 02:22:14,-34.57047700,-58.43238230,35,9,12,,,0,,,,,,,,,,,,
2021-12-03 02:29:03,-34.57069560,-58.43182910,35,8,11,,,0,,,,,,,,,,,,
2021-12-03 03:22:38,-34.57065640,-58.43189700,35,8,11,,,0,,,,,,,,,,,,
2021-12-03 03:25:48,-34.57071010,-58.43183050,39,9,14,,,0,,,,,,,,,,,,
2021-12-03 03:30:54,-34.57064930,-58.43195240,35,10,13,,,0,,,,,,,,,,,,
2021-12-03 03:33:21,-34.57041230,-58.43243550,38,10,15,,,0,,,,,,,,,,,,
2021-12-03 03:35:27,-34.57072090,-58.43188740,35,9,14,,,0,,,,,,,,,,,,
2021-12-03 03:40:02,-34.57024440,-58.43121630,35,7,15,,,0,,,,,,,,,,,,
2021-12-03 03:44:56,-34.57025530,-58.43249900,16,6,3,0,253,0,,,,,,,,,,,,
2021-12-03 03:50:28,-34.57121550,-58.43239980,16,7,3,0,84,0,,,,,,,,,,,,
2021-12-03 03:54:09,-34.57213440,-58.43295090,16,8,3,0,300,0,,,,,,,,,,,,
2021-12-03 04:01:09,-34.57126970,-58.43221260,8,7,3,0,46,0,,,,,,,,,,,,
2021-12-03 04:04:24,-34.57041270,-58.43138530,8,6,3,0,7,0,,,,,,,,,,,,
2021-12-03 04:16:32,-34.57178390,-58.43224000,48,17,137,,,0,,,,,,,,,,,,
2021-12-03 04:18:55,-34.57067060,-58.43195490,39,8,13,,,0,,,,,,,,,,,,
2021-12-03 04:22:29,-34.57077780,-58.43171100,35,8,17,,,0,,,,,,,,,,,,
2021-12-03 04:43:02,-34.57058170,-58.43220690,35,9,15,,,0,,,,,,,,,,,,
2021-12-03 04:58:00,-34.57068750,-58.43198430,49,8,18,,,0,,,,,,,,,,,,
2021-12-03 05:14:03,-34.57064810,-58.43191790,35,8,21,,,0,,,,,,,,,,,,
2021-12-03 05:16:52,-34.57052080,-58.43253070,32,10,3,0,,0,,,,,,,,,,,,
2021-12-03 05:39:22,-34.57073660,-58.43168860,35,9,8,,,0,,,,,,,,,,,,
2021-12-03 05:42:38,-34.57073960,-58.43168890,35,8,15,,,0,,,,,,,,,,,,
2021-12-03 07:35:19,-34.57055970,-58.43223940,35,10,9,,,0,,,,,,,,,,,,
